company,id,title,location,url,notes
linear,069c4628-88d7-4e4d-b393-c996fc7f3076,Senior - Staff Product Engineer,Europe →,https://linear.app/careers/069c4628-88d7-4e4d-b393-c996fc7f3076,
linear,0ba80a46-e912-4a66-9231-b2d609b2c48d,Senior - Staff Mobile Engineer (iOS),North America →,https://linear.app/careers/0ba80a46-e912-4a66-9231-b2d609b2c48d,
linear,12f8f208-0b9c-4569-bb3d-41c8a197029e,Senior - Staff Product Engineer,North America →,https://linear.app/careers/12f8f208-0b9c-4569-bb3d-41c8a197029e,
linear,a014beba-035a-436a-9cd9-9792a06c493e,Senior - Staff Backend Engineer,Europe →,https://linear.app/careers/a014beba-035a-436a-9cd9-9792a06c493e,
linear,cd5ae036-0223-427a-b038-ba16ef9dcb32,Senior - Staff Fullstack Engineer,North America →,https://linear.app/careers/cd5ae036-0223-427a-b038-ba16ef9dcb32,
linear,d3bc1ced-3ce4-4086-a050-555055dbb1ff,Senior - Staff Fullstack Engineer,Europe →,https://linear.app/careers/d3bc1ced-3ce4-4086-a050-555055dbb1ff,
